,class,subject,muscles,WL_imf1,WL_imf2,WL_imf3,WL_imf4,WL_imf5,WL_imf6,WL_imf7,WL_imf8,WL_imf9,WL_imf10,WL_imf11,WL_imf12,WL_imf13,ZC_imf1,ZC_imf2,ZC_imf3,ZC_imf6,ZC_imf7,ZC_imf8,ZC_imf9,ZC_imf10,ZC_imf11,ZC_imf12,SSC_imf1,SSC_imf2,SSC_imf5,SSC_imf6,RMS_imf1,RMS_imf2,RMS_imf3,RMS_imf4,RMS_imf5,RMS_imf6,RMS_imf7,RMS_imf8,RMS_imf9,RMS_imf10,RMS_imf11,RMS_imf12,RMS_imf13,AR1_imf1,AR2_imf1,AR4_imf1,AR2_imf2,AR3_imf2,AR3_imf3,AR4_imf4,AR5_imf5,AR1_imf7,AR2_imf8,AR3_imf9,AR1_imf13,MAV_imf1,MAV_imf2,MAV_imf3,MAV_imf4,MAV_imf5,MAV_imf6,MAV_imf7,MAV_imf8,MAV_imf9,MAV_imf10,MAV_imf11,MAV_imf12,MAV_imf13,IAV_imf1,IAV_imf2,IAV_imf3,IAV_imf4,IAV_imf5,IAV_imf6,IAV_imf7,IAV_imf8,IAV_imf9,IAV_imf10,IAV_imf11,IAV_imf12,IAV_imf13,AMB_imf1,AMB_imf2,AMB_imf3,AMB_imf4,AMB_imf5,FMB_imf1,FMB_imf2,FMB_imf3,FMB_imf4,SMPDS_imf1,SMPDS_imf2,SMPDS_imf3,SMPDS_imf4,SMPDS_imf5,SMPDS_imf8,MFD_imf4,MFD_imf5,MIF_imf1,MIF_imf2,MIF_imf3,MIF_imf4,MIF_imf6,PPSD_imf1,PPSD_imf4,PPSD_imf8
127,ALS,N2001A02VL13,VastusLateralis,395531.96133150783,489077.4653664945,289583.8652710244,136284.7301006523,44484.05236791119,15193.645953621612,10826.826181932183,4727.965296440706,1628.8767028092186,1987.9990125999248,102.7048330959985,35.0109742620948,43.81335534645279,376.0,210.0,130.0,26.0,12.0,6.0,4.0,2.0,0.0,1.0,1395.0,382.0,54.0,28.0,1420.694671898615,1207.674878077621,1059.512979424277,754.7662580328034,536.2490045601361,299.0772417045144,370.40077196795664,336.16849556339895,145.9451715224874,362.4525661970047,110.30355462623064,11.63163888874952,15.85176090879269,-2.4351955537129557,2.104786835985641,1.0237084474854161,1.0329408523173416,0.4790345991586987,0.167101572491669,0.012439170209935511,0.010886418762997726,-1.1904161936775213,1.2689165878339817e-05,1.0583595331160624e-05,-0.9999523648079338,641.9248788598928,854.4570955791502,769.7769885270718,530.5185759436295,365.38800072045234,205.51190769765867,267.9977324262242,255.59607490686457,122.9821782969474,322.9650263993742,104.96905533766882,10.31495566221582,13.213891325423676,16826776.84955437,22397883.846416265,20178164.200260133,13906483.43121036,9577915.662885217,5387083.636478727,7025024.560088616,6699939.911533641,3223731.839697882,8465882.237006797,2751553.8475663126,270385.93277366325,346375.7333133308,0.005017624849888731,0.0012208174891355265,0.0002592555798194755,-1.7931590809911988e-05,-0.0001155119485704491,3.2988815771564303e-06,-3.0932786694369298e-06,6971593.37239014,7425992.709915521,5333970.440861899,3103840.7512599896,1532004.7625528793,236187.31574741725,6.118722664061473,-20.21426746521027,-113.16270792897454,141.99346207893623,-13.325431228309062,1.3668975808919026e-11,-1.2654336032641887e-10,-1.5070524063485335e-10,-1.1417246915646225e-10,6.272289016724923,6.278478351599121,6.281580323446414
128,ALS,N2001A02VL02,VastusLateralis,193685.55640640802,292780.59729988343,167981.42247770142,87591.32542332464,36887.73032562827,9215.056889004809,3561.8866207074398,910.9086760464193,748.3220632301643,144.7801371488202,109.8918196185669,6.032834713985196,5.792425873596301,772.0,336.0,206.0,47.0,22.0,10.0,8.0,3.0,2.0,0.0,2396.0,622.0,96.0,47.0,396.63134884395566,510.6862194305913,369.6805510539293,292.12763444244683,182.64807794232524,96.40098408124834,68.85536646005352,34.98747116979285,43.188007400866525,16.0424097218024,24.272554800079806,2.1132629594793584,2.456193644126529,-2.3079306606921253,1.773375641516892,0.6937680573431879,0.8575932214537949,0.40315513119103213,0.027913256562413908,0.003099727839149935,0.0010143363220671267,-1.150700703921001,7.525687312731918e-07,6.039047360698466e-07,-0.9999751591968365,205.47655356334195,341.3847812482584,275.6085569326064,225.12462249309698,145.8910028102496,72.5865253605814,55.35439890929201,29.679086550610116,35.20125820232359,14.109806307313965,20.577672143558726,1.8149452212196246,2.015172457152224,5386156.898555882,8948719.270860597,7224527.102874411,5901191.729411551,3824240.8566650725,1902710.5892769205,1451004.8586092715,777977.895751143,922730.5812575083,369860.35273362097,539402.5198991048,47575.15908383002,52823.71561933124,-0.0021556627124893722,0.002744425793819474,-0.00048182965218338707,-0.001931759216353057,-0.0006111926592046514,3.2118005862344847e-06,-8.128487535545727e-07,10227639.329861345,11019209.47713647,8741389.91274983,5083998.014475176,3307765.0177527047,284407.27644732594,-5.016131134945954,15.630902278916135,39.441295814281496,37.719231029178346,-48.195500814840415,3.2809854268854715e-11,-4.1881927071996704e-11,-6.119214365786468e-12,-1.1570778203748717e-11,6.263574220241743,6.270107118692728,6.281295353387739
129,ALS,N2001A02VL03,VastusLateralis,348689.7612802482,454826.4502130756,251850.93347819414,109386.76778461409,41226.51995075275,14561.936751341776,6025.254550567666,2046.1619440973043,941.4779897522948,482.10956159205995,407.54922177616334,16.420271913549257,6.104721566691065,390.0,317.0,210.0,34.0,16.0,8.0,4.0,2.0,2.0,1.0,2241.0,688.0,74.0,40.0,518.8334128009321,673.4985312565396,559.9465070295859,410.1268327136657,244.27475066336683,183.03306902190673,135.18212330014964,100.95985954840606,91.50029699653155,63.24752591034604,73.72316505720326,5.483134222722867,6.747631389044641,-2.0877809610345577,1.2216924764983548,0.2906297388295256,0.7097960822612505,0.39556827991275545,0.0577614059418095,0.004933227682258831,0.0004798010922255269,-1.1239426526091625,9.130771081450832e-06,2.5871764608046697e-05,-0.9999628011447573,372.1710870076238,497.8889795092662,420.95370540966934,315.69976568682415,191.26902260567397,141.63371758920485,110.33045621140784,82.6325696172391,75.27299882042115,50.01754826190959,65.34936313466976,4.8255475149766,6.490784763717744,9755720.703730842,13051163.819876395,11034459.479903663,8275437.957948722,5013734.889562531,3712644.639165827,2892092.2486696336,2166047.5473766886,1973131.1180796998,1311109.992589436,1713002.8558490984,126492.07701008162,170142.94101133323,0.002647570543215309,0.0036698471513251967,-0.0011674743361421928,-0.0005538846482371347,5.21701152389472e-05,4.489146811901673e-06,-1.4691495311464375e-05,11829711.27210806,12717316.19518497,9907414.264339294,4728922.504870269,2742318.0021795463,305107.1096129242,-11.80325182368807,-13.072375663222276,241.28367516515806,208.45134433565832,-144.1582718516168,-4.24226432543516e-12,-1.6548646893745527e-11,2.128193193603373e-11,1.6154898263879547e-11,6.271223120524116,6.274691849252531,6.281881288493101
130,ALS,N2001A02VL10,VastusLateralis,1287790.1215793444,1453044.1110221231,960712.3138597514,669359.9816744274,422717.6004069316,255746.16894963552,112211.52466557456,46685.28425142967,20490.76863643087,6375.220601422598,342.26056292014243,1395.3046597737944,377.76557914270506,140.0,82.0,60.0,18.0,10.0,6.0,4.0,2.0,0.0,1.0,824.0,308.0,38.0,22.0,9140.902533239334,10328.601918472647,7348.115975142845,5963.632860628743,5692.279659080447,5821.691666584286,4122.549674027383,2782.0064441922273,1942.3382470322113,1178.0418562373045,99.11986242153215,670.6018467991527,1555.293499653926,-1.2248159692175382,0.03912975020104874,0.021600890294771365,0.01632076610607195,0.01662065124824987,0.013768371329488282,0.0023343825567834976,3.7024617679698456e-05,-1.1583341698456402,0.00010610162666243549,1.863460757215629e-06,-0.9999749286508597,6211.7857357566945,7681.9622150449095,5533.630461181744,4500.036587483793,4631.8502277593625,4749.423428659625,3468.370592210452,2473.6976779987863,1690.3398755549124,1026.39191114275,83.3215752247984,541.2268637003808,1550.9175010928027,162829539.49139023,201367275.5429722,145053055.27895707,117959459.06771265,121414690.02025616,124496636.33545473,90916398.33361258,64843037.23338219,44308879.15792092,26904811.166784905,2184108.4513676404,14187179.778178083,40654200.45614564,0.0010167111714889077,0.0019559003911609808,0.0018793048883149043,0.0008170898641466514,0.0005567643280229745,-1.5040254877792128e-07,4.9790852399697594e-08,2364532.653123063,2798365.659674557,2400681.958647989,1661860.3242412484,1272983.2603430348,205030.88476852243,2212.824518915529,-532.0500322885295,-515.1737744872643,-5.02791867984295,-11875.416985021146,-6.911642793277949e-09,5.955967185671654e-09,-7.591693659986123e-09,-1.3612301921759e-09,6.275881121608746,6.278645355758078,6.282039287918499
131,ALS,N2001A02VL01,VastusLateralis,1942446.1692868557,2475269.817709187,1847769.3517105419,889736.5418907289,308358.182081951,172444.47027119691,56143.79091101237,23468.588389035933,11378.322280081786,2616.5761791056752,602.4924330064039,63.25890391510673,176.508923749593,572.0,210.0,124.0,28.0,14.0,10.0,4.0,3.0,1.0,1.0,1827.0,486.0,58.0,30.0,5348.920946592762,8371.891021859537,7589.230699394782,5095.261315945824,3288.558241169329,2467.2079329038106,1604.2233541176322,1124.536771494902,998.3995955106617,287.66101124905697,194.30101968938007,24.211827794454937,51.63328420929098,-2.257130672915628,1.719781457840574,0.8045167485477684,0.8794779302888642,0.4210128488065136,0.03728234675278748,0.01333184161231331,0.0005708048480262774,-1.1440147695800096,9.314217781552172e-06,4.401222426525089e-07,-0.9999462332611985,3133.7665521297467,5720.4631441894835,5615.653676196235,4066.95290850119,2538.325347501233,2041.709674646856,1198.081330313816,911.6270317042366,835.2446655418505,257.72984762680375,178.2693303843629,21.65544353357355,44.880623421651464,82145422.63097705,149950500.39863893,147203129.81413192,106607036.59054169,66537122.33404982,53519335.70151804,31405305.911516055,23896479.382063154,21894268.417848527,6755872.495841406,4672973.957365304,567654.1413455635,1176455.7817517498,0.007672131128682954,0.001274869460784355,-0.0003657849524462675,0.0005741345306351524,6.785473680576239e-05,-2.7072995294804875e-07,5.285047727537932e-06,8827370.886889892,6172587.797266929,5338780.160946569,3676192.2064535506,1739293.417714401,378130.4948747998,0.5357412390479122,-388.3320576205286,-11858.719955104867,-7926.778822425344,8060.743003968896,-4.670985887836758e-09,-1.4454208349437318e-08,2.900255174987546e-09,5.007481298827592e-10,6.270388583014097,6.28267895928132,6.282100556423475
132,ALS,N2001A02VL12,VastusLateralis,806790.2924955912,1006454.7056112102,627721.4248200374,369015.3044947812,270484.280628053,139381.24880505135,37075.67102728698,22545.338927110453,5533.034220911214,5216.828605355442,69.47374188364148,106.8385633036472,15.961373380031375,410.0,236.0,136.0,20.0,14.0,6.0,4.0,2.0,2.0,0.0,1581.0,404.0,36.0,20.0,3876.7991063560335,6244.687781066492,4179.9231938269595,3371.7472862598324,3980.889288810967,3032.0923384677008,1220.0870220880859,1501.0711227334257,489.18009615321176,1095.2305988988526,13.33913507542415,87.77018820708275,370.9194097404735,-2.3318375788825296,1.8424758147360407,0.7321160653337351,0.03395026022568848,0.03388219281326346,0.015952996685066438,0.00011417273724721558,3.482314840341457e-05,-1.1737569477345704,5.027528405788427e-05,3.05197509384021e-07,-1.0013097591399365,1530.724669796563,2882.6390655030286,2254.3915990868495,2191.1476969719806,2935.039529040662,2456.967255003319,942.9378855011614,1203.307852051811,433.47533479082705,983.9385981088146,11.586609814168296,81.88733877696994,370.91124710701325,40124885.769377306,75562617.82403089,59094366.98686359,57436554.58072653,76936191.17474286,64404482.655402005,24717230.792641945,31542308.725834124,11362688.95087195,25791982.47222636,303719.80305879354,2146512.811360713,9722696.520416139,0.003627666058084712,0.002620761111013551,0.0021665889077806654,0.0003393383070827215,8.41835004997385e-05,-4.799743569068275e-07,7.678681987659257e-08,5920428.110328279,5958184.396227519,4059149.5979029946,2092967.5604412395,1177249.2862440897,176769.41907596565,-1.492291637770446,15480.578476689363,-3743.8388518743877,-13203.36152882075,-2490.6790785108624,-2.2920715324177976e-09,6.944146372319828e-10,1.9920869179583994e-09,-4.397520762291182e-09,6.279175860272316,6.2788583232570625,6.281797370821386
133,ALS,N2001A02VL08,VastusLateralis,591411.3544385727,1181981.347580327,754728.6049394824,338691.4402133819,107844.24050767525,49665.25667859619,21272.2922857887,8952.858439025851,3714.5094208321425,2123.6817201822373,274.56677181240207,100.62821700825215,118.96732672118736,652.0,237.0,136.0,26.0,14.0,6.0,4.0,2.0,2.0,1.0,2142.0,446.0,52.0,28.0,1423.5076540943344,3208.818637032698,2913.607359074105,2044.1698613337637,1123.2065247047065,826.1285418600625,652.7238998589291,409.8017700000815,336.6291862321386,377.2834688817204,62.74974519262215,32.74273170570536,41.41217971754582,-2.3913349284156147,2.047358974772316,0.9801573203620088,1.1960994112800887,0.4694765710511602,0.08092147147611577,0.010063189588511613,0.00028448851793505916,-1.1763427421357704,3.028808818675663e-06,5.596183712478062e-07,-0.9999595204585499,669.4077860672091,2125.0444634941173,2107.881518311809,1500.7786494207348,833.5431977001733,615.4748949270355,501.0668885920379,332.22344681496276,276.80086512885066,338.87021070396025,50.10359782321488,28.945087862489224,35.18101322619229,17547186.296179753,55703790.5215713,55253898.23950745,39339910.73726572,21849667.841314644,16133443.420722382,13134466.35066309,8708573.211360618,7255781.077622562,8882804.83318291,1313365.6097399318,758737.58813943,922199.8996981786,-0.0029876011921206977,-0.00047040672982650265,0.0005499790383255925,-0.00030331474655283144,0.00024079805816284007,-7.517576781062374e-07,1.4626980847835877e-06,11293024.55308321,7691405.492807816,5963317.436443745,3165624.6436474714,1781950.9232091864,623481.266219522,-19.242474633945392,14.662805317053497,1493.8977951344218,-221.47405948568618,157.53776058411702,2.3251234267138156e-10,-3.016011707626499e-10,6.026027193980844e-10,4.31373754627068e-10,6.267901202682242,6.27621734514996,6.2816917211334875
134,ALS,N2001A02VL06,VastusLateralis,384266.64373415185,493043.2971949045,395194.3935782935,211891.87925718792,90008.21400255377,37547.368395470294,13039.839578627463,5702.027149629089,2840.0967707165323,1105.684632259786,755.784785627912,32.425679227673086,10.87146929913268,370.0,168.0,114.0,20.0,14.0,7.0,4.0,2.0,2.0,0.0,1704.0,474.0,54.0,28.0,1369.9256308857139,1585.3632305839208,1529.3948001481313,1342.9211564838774,807.7651505463369,699.4539617161138,358.8725876163746,347.6128107996007,269.124160994046,176.87754363979508,148.05429975532482,28.710809630812285,10.472441568129726,-2.2223921296244677,1.5409067558736134,0.5489586135777407,0.27861891927282995,0.23700816644842815,0.020226810579541992,0.0005733625918319841,9.040518680712395e-05,-1.1406588287346862,0.00019036932741780404,0.00011971450758118287,-0.9999370065228858,863.0120762398742,1123.5463776751371,1199.8796500055146,1048.415598925855,638.060162187505,562.5835035898187,285.0772530732419,304.0616928878483,213.65566434817242,149.55697219738397,127.42880580916685,28.268831215830925,10.007244723736342,22622135.55447582,29451521.197998367,31452445.265594553,27482118.094643436,16725471.031421067,14747001.379599918,7472730.034808889,7970369.155669169,5600555.929558644,3920336.912210026,3340291.2866756907,741010.872660576,262319.90594330075,0.004268741108163077,-0.0006565887739787363,3.0129402650129668e-05,-0.0006382609871552588,8.866362583265534e-05,1.589657968015479e-07,9.351359546181071e-08,6779621.363825656,6308973.7271267325,3729213.5445442493,2638006.9870054107,1716751.2447314942,184324.14439662363,-12.352693010340385,153.13634465642218,47.307995118527394,-800.078656730189,-192.0575959228383,0.0,2.422357598361228e-10,-6.603698205868553e-10,-7.269190336013479e-10,6.268322869658063,6.279352384962516,6.281768094005667
135,ALS,N2001A02VL07,VastusLateralis,550520.7029613879,673479.104007329,411275.02290340024,166170.26541858693,49949.00018012167,29928.51192323412,18919.919749965335,4391.762581273181,4167.0351708555545,1488.2598162719555,153.61566053490733,84.73315332369042,3.6042152574965343,404.0,226.0,140.0,28.0,16.0,9.0,4.0,2.0,2.0,1.0,1654.0,508.0,68.0,28.0,1624.2125399542983,2054.5276082551372,1478.5725214017245,951.351415449389,467.8970381954301,469.5780716835946,505.52395873098,177.9704809656619,363.8850182760979,255.63356117068219,41.16565848712328,24.73184994336052,108.23474668654752,-2.1215192430653063,1.2745678195266528,0.31657669923218273,0.24924092586078517,0.21690337606916438,0.03908143528457659,0.015069594381418722,7.703650569793254e-05,-1.1375970617499005,5.0748673188918144e-06,1.6280240112610275e-06,-1.0000214217019963,983.8023436091185,1272.9697102487912,993.0673830161811,632.3439422141578,323.5737262658107,344.25429267597013,398.3950697248727,150.1228293269196,324.3111891814996,227.47666576051805,31.326312899409636,21.38292529616458,108.22986508982186,25788410.83302582,33368355.014751565,26031275.311003156,16575631.75725972,8481838.086605696,9023937.773915205,10443129.962698089,3935169.7251465437,8501169.20201465,5962845.8395804595,821156.6400322248,560510.6207883621,2837029.4535995005,0.003580189709139542,0.0015989316521743692,0.001336819418926295,0.00038842855970274196,-0.0003149749346312732,3.260360915362268e-06,3.4225809091960036e-06,7588714.424910182,8489642.898591481,6284965.294188284,4429752.541891567,2171083.7654478545,340761.3928674254,98.6506479001796,-96.56168102700629,-158.79040421096076,2.848625429315797,405.89513689084004,2.7866901364738965e-10,2.725769723724575e-10,-3.167046130179553e-11,9.174812489809136e-11,6.273210774371417,6.280039923872172,6.281896529020692
136,ALS,N2001A02VL04,VastusLateralis,326972.56454923237,500669.05777160503,251262.02766151587,80812.4672854768,28913.36589941102,9628.452047760095,3428.399509984119,1383.088601150575,419.7011073695137,114.36179256440354,125.51922731324615,4.640995397094035,0.8028923436187023,896.0,398.0,249.0,42.0,20.0,13.0,6.0,4.0,2.0,0.0,2362.0,586.0,86.0,50.0,376.4529287489486,618.9238368375059,486.83628496495413,269.96358965308906,152.95869846487452,87.47470951817553,68.28006099768997,43.3005971669032,24.69552175980355,15.959528151988888,22.808552967313883,7.7980623101059106,4.682043301578732,-2.182939377906406,1.442572250524662,0.3708958340934543,0.24310652676521288,0.21115106951144924,0.19340956998233316,0.011311018215502979,0.0004359937543287092,-1.1081190851139517,1.3579205138738728e-06,1.9544366591363337e-06,-0.9998764254879056,224.89425673540228,434.6139606313045,350.60649158683793,207.42434083861443,123.55019545343356,69.80840303092133,53.34914584009518,35.1529375604564,21.204078664496098,12.919803524414453,20.280767823601842,7.728779527938127,4.677575765452235,5895153.1518051,11392535.750028385,9190447.963965783,5437214.2464026,3238621.273420854,1829887.6686495407,1398441.159906415,921463.9522722436,555822.5140324362,338666.80978547607,531619.7669600751,202594.49776584213,122613.29353979943,-9.471877936038826e-05,-0.0005916579548516612,-0.0006461759377631264,-0.0010159635763138338,6.642879576644897e-05,1.4655868954036084e-05,-2.9375921509076876e-05,17771437.301875073,15825000.683556786,9692983.450706284,5492074.9820191,3166860.609300803,1871420.7069819968,87.42527344076566,-75.90892581387035,24.38562583838235,-19.32563848710094,-76.96327353160588,1.7645785099678787e-12,-2.1100118171798366e-11,-1.6533479749938405e-11,-5.699034451413853e-12,6.2627834236967646,6.276830055380246,6.280921130140855
137,ALS,N2001A01AP60,AbductorPollicisbrevis,264827.1281612462,362595.6962834216,238203.72573790007,98780.35076446037,37013.86746926984,10703.669129443406,5483.537357727403,2177.224219315592,1176.311248361646,382.4955547191082,318.5183251155179,13.060875888650413,6.697516511253233,990.0,429.0,268.0,45.0,30.0,14.0,9.0,2.0,2.0,1.0,2611.0,768.0,117.0,58.0,304.3193081099046,516.7042314180729,474.49011816616473,282.78140215853784,177.41814523404787,103.74268606799849,83.87830568736338,58.83541645073502,53.70039034153171,55.761192698974334,63.87623898274411,3.6174814967001376,5.421385929536249,-2.4764139160193994,2.3191344626518684,1.3134486940483834,0.10735940919833506,0.10481474191773095,0.1115703982304826,0.006751848239025346,0.00036386640151515003,-1.1005453387487414,3.6293633289630724e-05,6.673708437757738e-05,-0.9999505857175525,164.34564938495453,342.3315134815457,335.5041787843535,219.7394142460553,135.29528506517633,77.67006901616715,64.54709022225737,47.724576686621646,43.2782316351388,49.02891497301119,55.18785389877638,3.3065758941087204,5.05524034396353,4307992.507327813,8973535.962891757,8794571.038474258,5760029.265631848,3546495.307413467,2035965.5191207896,1691972.8759960325,1251004.3286864131,1134452.2858518935,1285194.9481875424,1446639.2142486253,86675.27391227189,132513.015136316,-0.005448386704090999,0.0029889770686928776,-0.0007067231079205186,0.002626506656913372,0.0005468406768811432,1.2769468869710221e-05,1.8707646597764746e-06,21176057.27168198,17451208.560137108,10036122.6134217,6519177.93043992,3930863.461384242,653554.8481206966,0.6555495973533384,-1480.2457897560007,-32.95870198568098,142.98312682003896,-705.2370246444659,-3.8315665374213625e-12,2.383055597319792e-11,-1.5945856164547374e-11,8.072401495584057e-12,6.260616371039265,6.2668214003897535,6.280961753205416
138,ALS,N2001A01AP52,AbductorPollicisbrevis,183492.87020724185,306686.0337667997,245709.70518848542,46119.45048967042,11716.521133622387,6533.05505092016,3398.1382437191796,1360.176256509244,712.5061064779267,165.59488720563255,29.232209850780567,5.434860860840059,5.3687890290570355,946.0,316.0,236.0,38.0,24.0,12.0,7.0,4.0,2.0,1.0,2644.0,560.0,98.0,50.0,256.88386601871787,547.5674021503226,459.01860340203467,152.20306118828125,71.01487023493752,62.0397247005273,50.25888632199664,55.11493280152706,38.10154302532775,18.383676305783787,4.950487019713545,1.6293368442623046,4.371820266471066,-2.513294339869948,2.439379663920555,1.359350601482276,4.616845166142604,-1.9746930120278072,0.2795076456241794,0.004913990676236138,0.004809425886696772,-1.122524038859445,1.3273625901646653e-05,1.6609342047704867e-05,-0.9999443368959116,127.59889478969839,369.7172809011283,332.71980399598834,114.56412958422062,54.082873186245905,49.22082840627454,42.306975696706196,41.06006083401974,34.03022388741082,15.85414719458499,4.497315497695766,1.4679900978249467,4.085786979413525,3344749.829122364,9691399.084261276,8721584.222146843,3003069.528791175,1417674.354831064,1290225.5750136746,1108992.7539377594,1076307.3746421593,892034.2587606998,415584.76041165635,117888.13114109912,38480.42443428533,107100.73409136674,-0.007925160040813698,-0.0055489499082266745,0.0012900474608810717,-0.0009707832013028644,-0.00035252518481560945,-8.582776952161954e-07,-4.8657689245511744e-05,19174711.074186157,11809950.58372667,9575523.29612164,5204002.978982238,2941712.620815657,320976.8665216501,-0.005405835536936569,-1.1505250142152956,2.905516743192367,-4.603974886701875,-1.380098977962218,1.1343332012434133e-11,2.7824318264098586e-11,-2.02222943181673e-12,0.0,6.25492399195443,6.264228740154587,6.282556532688824
139,ALS,N2001A01AP54,AbductorPollicisbrevis,196550.89495781343,267631.60572086525,163436.3191586371,67093.42205955328,27128.49694790187,8523.570131908822,2696.568478362467,1226.3583914931764,833.3419727481913,185.77216200023585,43.165600920519545,1.093081384329449,4.119764510265594,1147.0,432.0,233.0,44.0,26.0,10.0,6.0,3.0,2.0,0.0,2655.0,680.0,92.0,56.0,295.5967072422741,409.8683767356585,330.86890014513375,219.84818499860577,138.83944241442742,82.03515408944399,45.766301039169974,45.48030760969861,49.88337484469968,19.51450459168818,7.154571038186317,0.8136650601295669,1.2884922096792375,-2.5034841410209423,2.3434453073921566,1.3325805764824408,2.0531396362570056,0.2513419877843833,0.2998061476757213,0.02093950212947174,0.0005227748216883536,-1.1802635862436441,5.176468547502511e-05,5.45229064446655e-06,-0.9999766998216791,150.31669191567042,266.3736761850777,240.23595023469238,161.04612422816552,107.16048349017146,62.6717211340305,34.50915171701922,36.80998128510873,43.55185658485536,17.261002056665358,6.394820591994851,0.7273713890256844,1.1407903376525217,3940251.445185469,6982453.173839442,6297304.963501992,4221502.054392903,2808997.7537278645,1642813.8260863414,904588.3939582249,964900.039426555,1141624.8166588135,452462.64691136905,167627.43217796102,19066.586220530266,29903.53712088555,-0.0011000375743860972,-0.0007782727155504592,4.578434946009089e-05,0.0013008769058157567,-0.0001279183747099005,6.701408691615454e-06,-9.609896478649548e-06,20713343.694826826,14030441.019997668,9007934.759289162,5758004.363836593,3795353.09234028,441679.56118863914,0.03302788103741855,-0.7583411222111743,1.91455180650179,34.55105074766475,-23.882880651119923,6.109060316461046e-13,-3.510369645738447e-12,-8.023429674997898e-12,-7.481685031974589e-12,6.261207056591962,6.274421323400597,6.281790582432079
140,ALS,N2001A01AP64,AbductorPollicisbrevis,467554.6847536089,574195.0439365368,270393.3810694028,98885.65001989108,26752.51487651792,11930.492360833008,4992.271399841821,2041.3064370123639,624.0156467298917,299.56397935628667,181.37402266334126,23.257397052847463,11.13770152234629,920.0,368.0,218.0,36.0,19.0,12.0,4.0,4.0,2.0,1.0,2310.0,602.0,82.0,42.0,676.6597391447089,839.2349995652246,599.5671550390741,332.0613846400439,171.42954019757718,141.28199144422175,100.44197056495999,61.96620709144949,47.79225884027114,31.456289592424913,33.16999268404747,8.444924668812986,3.4645165765586134,-2.3149491761638177,2.0976137651378517,1.0202950505350026,0.34892863107316,0.25903850621200464,0.07784838348955536,0.00417985456566388,0.0003396092852825483,-1.0741137159990135,1.9137917997315774e-05,4.524762535441114e-05,-0.9999740328291029,397.2100793448774,606.036619287059,446.0872489548239,254.18846579261358,133.4448589425422,115.67152062638502,78.54475655007958,51.29933497425945,42.298913360077925,26.6434806610973,29.70043385599947,7.581719092610889,3.035461481939248,10412067.80986727,15886037.901371678,11693285.056852799,6663042.25382178,3497990.0874608583,3032097.5701794303,2058893.7034472362,1344709.467680263,1108781.4159077227,698405.5585693435,778537.4726673141,198739.60257460925,79568.5518260735,0.004213152325034848,0.0031913019978636902,-0.0030139039496030343,0.000525597890090143,-0.0001808432409239239,3.5216575689296406e-06,4.580647988973223e-06,18994075.401300948,13539267.372524768,8133843.77685525,5021845.260181602,2309240.05542293,845626.112514051,7.611778654673682,157.60618153714182,253.76255760230785,398.0450502142607,28.18815817633819,-1.0315963149054412e-11,9.133815127935765e-11,-1.7995470511160184e-11,8.382305532579855e-12,6.26290690620179,6.268600527595803,6.281286806052113
141,ALS,N2001A01AP61,AbductorPollicisbrevis,489339.83643805946,676863.3588871486,347229.9761898523,117115.21072985462,39938.260460898644,16635.58384539462,10107.849617561458,4997.842699317444,991.1207145857711,655.4992061895066,232.3697823006737,10.70556478136655,32.870487661163324,904.0,380.0,194.0,42.0,20.0,14.0,6.0,2.0,2.0,0.0,2498.0,688.0,92.0,46.0,679.52430607742,1037.5257685213767,950.5546683328098,437.9909105190295,247.56319486690228,173.65112577833233,191.72571677541987,156.53271244812268,75.87135592837463,116.79969486558625,41.67935639921988,11.450434867222986,16.517314143822645,-2.4399396726179066,2.163568022433392,1.1488341377288076,1.6228925596344754,0.4185762020882798,0.07424913983931768,0.052814889825275574,7.200553205457973e-05,-1.1269815773677996,1.4415389458961825e-05,2.2163659729502095e-05,-0.9999611353851395,386.9191788894501,705.4523609996577,667.0206511219781,336.0465609714273,193.2197282109971,135.33572223509324,155.52374298159293,126.52102109438333,57.518820682951926,99.7526948465793,37.6115022859349,11.059903645598684,13.644788259694261,10142312.436229156,18492022.738884028,17484612.32786041,8808788.502744025,5064868.735594867,3547555.2869484993,4076743.8747764956,3316495.52594707,1507740.8465622189,2614817.3900133832,985910.3094212115,289913.2542620783,357670.83465136564,-0.004842414526402524,0.001873111385577096,-0.002088702152994253,0.00018589090717131915,0.0004735205560997781,3.036332969881224e-07,3.080937322436585e-07,15624484.815044511,12934680.557285005,7804020.488597062,5105526.90985401,2641279.316641569,645796.5922306222,-0.27726189527555545,-23.269772441881436,2.1434470773053205,-1.8764724930229513,10.192898821365768,-3.629359869428158e-11,-7.823494539542952e-12,4.9079357177879004e-11,2.6185612449104866e-11,6.257182333540527,6.274686437756408,6.281216146524853
